source,target,cluster_id,expected_cluster_size,topology
size_048_binary_tree_04_node_023,size_048_binary_tree_04_node_046,size_048_binary_tree_04,48,binary_tree
size_048_binary_tree_04_node_023,size_048_binary_tree_04_node_047,size_048_binary_tree_04,48,binary_tree
size_048_binary_tree_04_node_024,size_048_binary_tree_04_node_048,size_048_binary_tree_04,48,binary_tree
size_049_chain_01_node_001,size_049_chain_01_node_002,size_049_chain_01,49,chain
size_049_chain_01_node_002,size_049_chain_01_node_003,size_049_chain_01,49,chain
size_049_chain_01_node_003,size_049_chain_01_node_004,size_049_chain_01,49,chain
size_049_chain_01_node_004,size_049_chain_01_node_005,size_049_chain_01,49,chain
size_049_chain_01_node_005,size_049_chain_01_node_006,size_049_chain_01,49,chain
size_049_chain_01_node_006,size_049_chain_01_node_007,size_049_chain_01,49,chain
size_049_chain_01_node_007,size_049_chain_01_node_008,size_049_chain_01,49,chain
size_049_chain_01_node_008,size_049_chain_01_node_009,size_049_chain_01,49,chain
size_049_chain_01_node_009,size_049_chain_01_node_010,size_049_chain_01,49,chain
size_049_chain_01_node_010,size_049_chain_01_node_011,size_049_chain_01,49,chain
size_049_chain_01_node_011,size_049_chain_01_node_012,size_049_chain_01,49,chain
size_049_chain_01_node_012,size_049_chain_01_node_013,size_049_chain_01,49,chain
size_049_chain_01_node_013,size_049_chain_01_node_014,size_049_chain_01,49,chain
size_049_chain_01_node_014,size_049_chain_01_node_015,size_049_chain_01,49,chain
size_049_chain_01_node_015,size_049_chain_01_node_016,size_049_chain_01,49,chain
size_049_chain_01_node_016,size_049_chain_01_node_017,size_049_chain_01,49,chain
size_049_chain_01_node_017,size_049_chain_01_node_018,size_049_chain_01,49,chain
size_049_chain_01_node_018,size_049_chain_01_node_019,size_049_chain_01,49,chain
size_049_chain_01_node_019,size_049_chain_01_node_020,size_049_chain_01,49,chain
size_049_chain_01_node_020,size_049_chain_01_node_021,size_049_chain_01,49,chain
size_049_chain_01_node_021,size_049_chain_01_node_022,size_049_chain_01,49,chain
size_049_chain_01_node_022,size_049_chain_01_node_023,size_049_chain_01,49,chain
size_049_chain_01_node_023,size_049_chain_01_node_024,size_049_chain_01,49,chain
size_049_chain_01_node_024,size_049_chain_01_node_025,size_049_chain_01,49,chain
size_049_chain_01_node_025,size_049_chain_01_node_026,size_049_chain_01,49,chain
size_049_chain_01_node_026,size_049_chain_01_node_027,size_049_chain_01,49,chain
size_049_chain_01_node_027,size_049_chain_01_node_028,size_049_chain_01,49,chain
size_049_chain_01_node_028,size_049_chain_01_node_029,size_049_chain_01,49,chain
size_049_chain_01_node_029,size_049_chain_01_node_030,size_049_chain_01,49,chain
size_049_chain_01_node_030,size_049_chain_01_node_031,size_049_chain_01,49,chain
size_049_chain_01_node_031,size_049_chain_01_node_032,size_049_chain_01,49,chain
size_049_chain_01_node_032,size_049_chain_01_node_033,size_049_chain_01,49,chain
size_049_chain_01_node_033,size_049_chain_01_node_034,size_049_chain_01,49,chain
size_049_chain_01_node_034,size_049_chain_01_node_035,size_049_chain_01,49,chain
size_049_chain_01_node_035,size_049_chain_01_node_036,size_049_chain_01,49,chain
size_049_chain_01_node_036,size_049_chain_01_node_037,size_049_chain_01,49,chain
size_049_chain_01_node_037,size_049_chain_01_node_038,size_049_chain_01,49,chain
size_049_chain_01_node_038,size_049_chain_01_node_039,size_049_chain_01,49,chain
size_049_chain_01_node_039,size_049_chain_01_node_040,size_049_chain_01,49,chain
size_049_chain_01_node_040,size_049_chain_01_node_041,size_049_chain_01,49,chain
size_049_chain_01_node_041,size_049_chain_01_node_042,size_049_chain_01,49,chain
size_049_chain_01_node_042,size_049_chain_01_node_043,size_049_chain_01,49,chain
size_049_chain_01_node_043,size_049_chain_01_node_044,size_049_chain_01,49,chain
size_049_chain_01_node_044,size_049_chain_01_node_045,size_049_chain_01,49,chain
size_049_chain_01_node_045,size_049_chain_01_node_046,size_049_chain_01,49,chain
size_049_chain_01_node_046,size_049_chain_01_node_047,size_049_chain_01,49,chain
size_049_chain_01_node_047,size_049_chain_01_node_048,size_049_chain_01,49,chain
size_049_chain_01_node_048,size_049_chain_01_node_049,size_049_chain_01,49,chain
size_049_star_02_node_001,size_049_star_02_node_002,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_003,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_004,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_005,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_006,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_007,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_008,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_009,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_010,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_011,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_012,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_013,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_014,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_015,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_016,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_017,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_018,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_019,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_020,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_021,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_022,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_023,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_024,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_025,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_026,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_027,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_028,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_029,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_030,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_031,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_032,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_033,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_034,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_035,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_036,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_037,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_038,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_039,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_040,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_041,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_042,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_043,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_044,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_045,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_046,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_047,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_048,size_049_star_02,49,star
size_049_star_02_node_001,size_049_star_02_node_049,size_049_star_02,49,star
size_049_cycle_03_node_001,size_049_cycle_03_node_002,size_049_cycle_03,49,cycle
size_049_cycle_03_node_002,size_049_cycle_03_node_003,size_049_cycle_03,49,cycle
size_049_cycle_03_node_003,size_049_cycle_03_node_004,size_049_cycle_03,49,cycle
size_049_cycle_03_node_004,size_049_cycle_03_node_005,size_049_cycle_03,49,cycle
size_049_cycle_03_node_005,size_049_cycle_03_node_006,size_049_cycle_03,49,cycle
size_049_cycle_03_node_006,size_049_cycle_03_node_007,size_049_cycle_03,49,cycle
size_049_cycle_03_node_007,size_049_cycle_03_node_008,size_049_cycle_03,49,cycle
size_049_cycle_03_node_008,size_049_cycle_03_node_009,size_049_cycle_03,49,cycle
size_049_cycle_03_node_009,size_049_cycle_03_node_010,size_049_cycle_03,49,cycle
size_049_cycle_03_node_010,size_049_cycle_03_node_011,size_049_cycle_03,49,cycle
size_049_cycle_03_node_011,size_049_cycle_03_node_012,size_049_cycle_03,49,cycle
size_049_cycle_03_node_012,size_049_cycle_03_node_013,size_049_cycle_03,49,cycle
size_049_cycle_03_node_013,size_049_cycle_03_node_014,size_049_cycle_03,49,cycle
size_049_cycle_03_node_014,size_049_cycle_03_node_015,size_049_cycle_03,49,cycle
size_049_cycle_03_node_015,size_049_cycle_03_node_016,size_049_cycle_03,49,cycle
size_049_cycle_03_node_016,size_049_cycle_03_node_017,size_049_cycle_03,49,cycle
size_049_cycle_03_node_017,size_049_cycle_03_node_018,size_049_cycle_03,49,cycle
size_049_cycle_03_node_018,size_049_cycle_03_node_019,size_049_cycle_03,49,cycle
size_049_cycle_03_node_019,size_049_cycle_03_node_020,size_049_cycle_03,49,cycle
size_049_cycle_03_node_020,size_049_cycle_03_node_021,size_049_cycle_03,49,cycle
size_049_cycle_03_node_021,size_049_cycle_03_node_022,size_049_cycle_03,49,cycle
size_049_cycle_03_node_022,size_049_cycle_03_node_023,size_049_cycle_03,49,cycle
size_049_cycle_03_node_023,size_049_cycle_03_node_024,size_049_cycle_03,49,cycle
size_049_cycle_03_node_024,size_049_cycle_03_node_025,size_049_cycle_03,49,cycle
size_049_cycle_03_node_025,size_049_cycle_03_node_026,size_049_cycle_03,49,cycle
size_049_cycle_03_node_026,size_049_cycle_03_node_027,size_049_cycle_03,49,cycle
size_049_cycle_03_node_027,size_049_cycle_03_node_028,size_049_cycle_03,49,cycle
size_049_cycle_03_node_028,size_049_cycle_03_node_029,size_049_cycle_03,49,cycle
size_049_cycle_03_node_029,size_049_cycle_03_node_030,size_049_cycle_03,49,cycle
size_049_cycle_03_node_030,size_049_cycle_03_node_031,size_049_cycle_03,49,cycle
size_049_cycle_03_node_031,size_049_cycle_03_node_032,size_049_cycle_03,49,cycle
size_049_cycle_03_node_032,size_049_cycle_03_node_033,size_049_cycle_03,49,cycle
size_049_cycle_03_node_033,size_049_cycle_03_node_034,size_049_cycle_03,49,cycle
size_049_cycle_03_node_034,size_049_cycle_03_node_035,size_049_cycle_03,49,cycle
size_049_cycle_03_node_035,size_049_cycle_03_node_036,size_049_cycle_03,49,cycle
size_049_cycle_03_node_036,size_049_cycle_03_node_037,size_049_cycle_03,49,cycle
size_049_cycle_03_node_037,size_049_cycle_03_node_038,size_049_cycle_03,49,cycle
size_049_cycle_03_node_038,size_049_cycle_03_node_039,size_049_cycle_03,49,cycle
size_049_cycle_03_node_039,size_049_cycle_03_node_040,size_049_cycle_03,49,cycle
size_049_cycle_03_node_040,size_049_cycle_03_node_041,size_049_cycle_03,49,cycle
size_049_cycle_03_node_041,size_049_cycle_03_node_042,size_049_cycle_03,49,cycle
size_049_cycle_03_node_042,size_049_cycle_03_node_043,size_049_cycle_03,49,cycle
size_049_cycle_03_node_043,size_049_cycle_03_node_044,size_049_cycle_03,49,cycle
size_049_cycle_03_node_044,size_049_cycle_03_node_045,size_049_cycle_03,49,cycle
size_049_cycle_03_node_045,size_049_cycle_03_node_046,size_049_cycle_03,49,cycle
size_049_cycle_03_node_046,size_049_cycle_03_node_047,size_049_cycle_03,49,cycle
size_049_cycle_03_node_047,size_049_cycle_03_node_048,size_049_cycle_03,49,cycle
size_049_cycle_03_node_048,size_049_cycle_03_node_049,size_049_cycle_03,49,cycle
size_049_cycle_03_node_049,size_049_cycle_03_node_001,size_049_cycle_03,49,cycle
size_049_binary_tree_04_node_001,size_049_binary_tree_04_node_002,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_001,size_049_binary_tree_04_node_003,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_002,size_049_binary_tree_04_node_004,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_002,size_049_binary_tree_04_node_005,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_003,size_049_binary_tree_04_node_006,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_003,size_049_binary_tree_04_node_007,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_004,size_049_binary_tree_04_node_008,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_004,size_049_binary_tree_04_node_009,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_005,size_049_binary_tree_04_node_010,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_005,size_049_binary_tree_04_node_011,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_006,size_049_binary_tree_04_node_012,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_006,size_049_binary_tree_04_node_013,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_007,size_049_binary_tree_04_node_014,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_007,size_049_binary_tree_04_node_015,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_008,size_049_binary_tree_04_node_016,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_008,size_049_binary_tree_04_node_017,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_009,size_049_binary_tree_04_node_018,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_009,size_049_binary_tree_04_node_019,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_010,size_049_binary_tree_04_node_020,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_010,size_049_binary_tree_04_node_021,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_011,size_049_binary_tree_04_node_022,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_011,size_049_binary_tree_04_node_023,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_012,size_049_binary_tree_04_node_024,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_012,size_049_binary_tree_04_node_025,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_013,size_049_binary_tree_04_node_026,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_013,size_049_binary_tree_04_node_027,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_014,size_049_binary_tree_04_node_028,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_014,size_049_binary_tree_04_node_029,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_015,size_049_binary_tree_04_node_030,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_015,size_049_binary_tree_04_node_031,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_016,size_049_binary_tree_04_node_032,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_016,size_049_binary_tree_04_node_033,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_017,size_049_binary_tree_04_node_034,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_017,size_049_binary_tree_04_node_035,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_018,size_049_binary_tree_04_node_036,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_018,size_049_binary_tree_04_node_037,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_019,size_049_binary_tree_04_node_038,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_019,size_049_binary_tree_04_node_039,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_020,size_049_binary_tree_04_node_040,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_020,size_049_binary_tree_04_node_041,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_021,size_049_binary_tree_04_node_042,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_021,size_049_binary_tree_04_node_043,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_022,size_049_binary_tree_04_node_044,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_022,size_049_binary_tree_04_node_045,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_023,size_049_binary_tree_04_node_046,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_023,size_049_binary_tree_04_node_047,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_024,size_049_binary_tree_04_node_048,size_049_binary_tree_04,49,binary_tree
size_049_binary_tree_04_node_024,size_049_binary_tree_04_node_049,size_049_binary_tree_04,49,binary_tree
size_050_chain_01_node_001,size_050_chain_01_node_002,size_050_chain_01,50,chain
size_050_chain_01_node_002,size_050_chain_01_node_003,size_050_chain_01,50,chain
size_050_chain_01_node_003,size_050_chain_01_node_004,size_050_chain_01,50,chain
size_050_chain_01_node_004,size_050_chain_01_node_005,size_050_chain_01,50,chain
